X1,X2,Tag
6.391129032258064,4.767316017316018,1.0
2.5201612903225805,5.146103896103897,-1.0
6.088709677419354,5.1190476190476195,1.0
4.193548387096774,2.3863636363636367,1.0
2.5604838709677415,7.2023809523809526,1.0
3.5685483870967745,2.3863636363636367,1.0
8.044354838709676,2.3593073593073597,-1.0
2.9838709677419355,8.14935064935065,1.0
3.0241935483870965,5.0649350649350655,-1.0
8.387096774193548,4.9025974025974035,1.0
2.7419354838709675,1.9534632034632038,1.0
6.834677419354838,5.1190476190476195,1.0
2.9838709677419355,2.2240259740259742,1.0
1.5524193548387095,8.257575757575758,1.0
3.2258064516129035,2.1969696969696972,1.0
7.137096774193548,1.8452380952380953,-1.0
8.286290322580644,1.8722943722943723,-1.0
8.286290322580644,1.8452380952380953,-1.0
6.491935483870968,4.46969696969697,1.0
2.056451612903226,4.550865800865801,-1.0
4.838709677419354,7.0941558441558445,-1.0
1.653225806451613,7.635281385281386,1.0
1.814516129032258,7.391774891774892,1.0
1.875,7.770562770562771,1.0
4.314516129032258,7.2023809523809526,-1.0
6.713709677419354,3.7932900432900434,1.0
3.6693548387096775,1.3852813852813854,1.0
1.25,7.2023809523809526,1.0
3.7903225806451615,2.007575757575758,1.0
2.9435483870967745,4.145021645021646,-1.0
2.4798387096774195,7.716450216450218,1.0
1.6733870967741935,7.2023809523809526,1.0
2.8225806451612905,7.256493506493507,1.0
7.399193548387096,4.523809523809525,1.0
7.19758064516129,5.091991341991343,1.0
5.705645161290322,7.012987012987013,-1.0
3.4072580645161286,1.3852813852813854,1.0
5.463709677419354,8.257575757575758,-1.0
7.17741935483871,3.658008658008658,1.0
5.665322580645162,7.6893939393939394,-1.0
7.096774193548386,2.548701298701299,-1.0
3.0241935483870965,7.41883116883117,1.0
2.9032258064516125,7.6893939393939394,1.0
2.056451612903226,8.284632034632036,1.0
3.1249999999999996,1.682900432900433,1.0
6.995967741935484,1.9534632034632038,-1.0
3.1451612903225805,2.2240259740259742,1.0
5.201612903225806,7.445887445887447,-1.0
2.379032258064516,8.257575757575758,1.0
3.0241935483870965,7.6893939393939394,1.0
2.7419354838709675,2.2781385281385282,1.0
4.798387096774194,8.365800865800868,-1.0
2.5403225806451615,1.9264069264069263,1.0
8.104838709677418,3.928571428571429,1.0
3.8306451612903225,1.5205627705627704,1.0
1.350806451612903,8.257575757575758,1.0
2.1774193548387095,2.2781385281385282,1.0
3.8911290322580645,1.8452380952380953,1.0
5.262096774193548,7.824675324675326,-1.0
3.1854838709677415,1.3311688311688314,1.0
1.189516129032258,7.554112554112555,1.0
7.802419354838708,4.307359307359308,1.0
3.9314516129032255,2.2240259740259742,1.0
1.8951612903225805,5.200216450216451,-1.0
7.076612903225806,4.253246753246754,1.0
2.9233870967741935,8.257575757575758,1.0
2.5604838709677415,1.574675324675325,1.0
3.3669354838709675,4.740259740259741,-1.0
1.693548387096774,8.257575757575758,1.0
8.79032258064516,2.4675324675324677,-1.0
4.576612903225806,8.176406926406928,-1.0
4.899193548387096,7.770562770562771,-1.0
7.137096774193548,4.496753246753247,1.0
7.399193548387096,3.766233766233767,1.0
6.834677419354838,2.5216450216450217,-1.0
8.245967741935484,4.659090909090909,1.0
6.59274193548387,4.063852813852814,1.0
5.96774193548387,8.230519480519481,-1.0
7.923387096774192,3.8474025974025974,1.0
4.193548387096774,1.655844155844156,1.0
3.3467741935483875,1.7911255411255413,1.0
3.2258064516129035,5.335497835497836,-1.0
