X1,X2,Tag
6.57258064516129,5.30844155844156,-1.0
2.6209677419354835,8.365800865800868,1.0
3.8911290322580645,3.4415584415584424,0.0
8.48790322580645,3.414502164502165,-1.0
4.213709677419354,4.00974025974026,0.0
7.258064516129032,4.00974025974026,-1.0
3.0645161290322585,7.95995670995671,1.0
4.919354838709678,2.711038961038962,0.0
2.7016129032258065,3.0086580086580095,0.0
3.1048387096774195,2.2240259740259747,0.0
3.3266129032258065,6.715367965367966,1.0
8.064516129032258,4.361471861471863,-1.0
4.112903225806452,6.95887445887446,1.0
5.504032258064516,3.685064935064936,0.0
7.741935483870968,5.416666666666668,-1.0
8.729838709677418,5.0649350649350655,-1.0
7.600806451612902,3.46861471861472,-1.0
5.403225806451612,1.6017316017316023,0.0
5.282258064516128,3.7662337662337673,0.0
2.7217741935483875,8.825757575757576,1.0
3.9919354838709675,2.711038961038962,0.0
3.0443548387096775,6.9859307359307365,1.0
1.875,7.391774891774892,1.0
2.0766129032258065,8.068181818181818,1.0
7.983870967741934,6.255411255411257,-1.0
5.241935483870968,2.1699134199134207,0.0
5.846774193548386,2.3051948051948057,0.0
4.294354838709678,1.7911255411255418,0.0
1.7338709677419355,7.527056277056278,1.0
2.6209677419354835,7.3106060606060606,1.0
1.310483870967742,6.5530303030303045,1.0
7.298387096774192,6.634199134199134,-1.0
5.282258064516128,1.5476190476190483,0.0
2.7822580645161294,6.823593073593074,1.0
2.6814516129032255,7.3106060606060606,1.0
1.8346774193548385,6.255411255411257,1.0
8.326612903225806,5.11904761904762,-1.0
9.314516129032258,4.469696969696971,-1.0
2.6411290322580645,8.961038961038962,1.0
4.939516129032258,1.43939393939394,0.0
2.217741935483871,5.416666666666668,1.0
1.7943548387096775,8.961038961038962,1.0
8.548387096774192,6.931818181818183,-1.0
3.6290322580645165,8.33874458874459,1.0
4.012096774193548,2.2240259740259747,0.0
8.46774193548387,4.415584415584416,-1.0
3.0846774193548385,5.930735930735931,1.0
4.596774193548388,2.2781385281385287,0.0
5.685483870967742,3.2251082251082255,0.0
8.991935483870968,6.174242424242426,-1.0
