X1,X2,Tag
4.742943548387096,3.4645250505265404,0.0
3.6189516129032255,9.24727543491505,0.0
3.4627016129032255,5.6016284534527285,0.0
3.6088709677419355,9.48902921352661,0.0
9.465725806451612,2.777944319269711,-1.0
9.148185483870968,6.027115103809074,0.0
7.111895161290322,6.404250998443107,0.0
8.200604838709676,9.140903772325963,0.0
3.4576612903225805,5.060099989362835,-1.0
5.196572580645162,5.350204523696706,0.0
4.632056451612904,6.520292812176656,0.0
9.632056451612902,9.324636644070749,0.0
9.627016129032258,5.4952567908636425,0.0
5.705645161290322,9.015191807447952,-1.0
5.992943548387096,6.288209184709558,0.0
5.120967741935484,1.9463113208459455,0.0
8.069556451612902,1.7142276933788478,1.0
7.368951612903226,9.053872412025802,0.0
0.443548387096774,4.934388024484824,0.0
5.609879032258064,0.7858931835104586,0.0
8.891129032258064,3.0390384001701953,-1.0
6.411290322580644,9.150573923470425,-1.0
9.198588709677418,3.8803415497384233,1.0
9.178427419354838,6.027115103809074,0.0
1.8649193548387095,8.570364854802682,1.0
4.581653225806452,6.762046590788216,0.0
2.288306451612903,1.791588902534547,0.0
5.15625,8.39630213420236,-1.0
9.536290322580644,2.439489029213527,-1.0
8.765120967741934,2.5168502383692264,-1.0
3.5181451612903225,8.164218506735262,0.0
3.0393145161290325,3.6095773176934767,-1.0
3.5483870967741935,9.788803899004943,0.0
2.4344758064516125,8.299600622757735,1.0
6.617943548387096,8.086857297579563,-1.0
9.349798387096774,2.9713473421589587,-1.0
5.317540322580646,4.653953641295415,1.0
3.5685483870967745,4.460550618406167,-1.0
8.462701612903226,7.110172031988862,0.0
5.040322580645162,6.297879335854021,0.0
1.4768145161290325,6.607324172476817,1.0
6.23991935483871,6.655674928199129,0.0
4.178427419354838,2.3427875177689033,0.0
9.41532258064516,7.95147518155709,0.0
9.435483870967742,4.499231222984016,1.0
1.118951612903226,9.063542563170264,1.0
6.345766129032258,4.702304397017726,1.0
4.86391129032258,7.458297473189507,0.0
8.664314516129032,9.266615737203974,0.0
1.219758064516129,7.429287019756121,1.0
6.063508064516128,7.3035750548781095,0.0
8.29133064516129,5.872392685497676,0.0
5.589717741935484,5.8143717786309015,0.0
1.819556451612903,3.000357795592346,-1.0
9.480846774193548,1.3080813453114275,1.0
6.74899193548387,2.7682741681252487,0.0
3.2409274193548385,1.0759977178443303,-1.0
4.773185483870968,7.458297473189507,0.0
7.424395161290322,5.3888851282745565,0.0
5.821572580645162,1.9656516231348702,0.0
4.143145161290322,6.926439160244076,0.0
9.223790322580644,0.5344692537544364,1.0
4.904233870967742,8.251249867035424,-1.0
0.7056451612903225,1.4821440659117506,-1.0
2.03125,1.7722486002456224,0.0
9.339717741935484,1.7045575422343857,1.0
8.815524193548386,1.6658769376565359,1.0
7.05141129032258,4.731314850451113,1.0
0.5493951612903225,5.72734041833074,-1.0
4.54133064516129,7.264894450300259,0.0
7.918346774193548,2.5458606918026137,-1.0
8.538306451612902,3.338813085648529,-1.0
0.6149193548387095,7.651700496078755,1.0
5.03024193548387,9.595400876115695,-1.0
7.076612903225806,6.955449613677464,0.0
7.22782258064516,7.564669135778594,0.0
7.545362903225806,7.206873543433485,0.0
1.7389112903225805,0.7375424277881466,-1.0
7.06149193548387,4.305828200094768,1.0
2.091733870967742,3.1357399116148192,-1.0
3.9969758064516125,9.24727543491505,-1.0
4.440524193548388,8.183558809024188,-1.0
2.2631048387096775,8.009496088423864,1.0
8.704637096774192,2.8262950749920224,-1.0
3.5282258064516125,8.918490296003329,0.0
5.191532258064516,4.39285956039493,1.0
6.537298387096774,5.678989662608428,0.0
3.4929435483870965,6.288209184709558,0.0
5.95766129032258,9.479359062382148,-1.0
0.4838709677419355,3.4741952016710034,-1.0
6.70866935483871,9.682432236415858,-1.0
9.25907258064516,8.63805591281392,0.0
4.763104838709678,4.141435630638908,1.0
9.465725806451612,7.177863090000098,0.0
2.247983870967742,9.237605283770588,1.0
2.6260080645161294,5.6016284534527285,-1.0
5.02016129032258,6.646004777054667,0.0
1.003024193548387,9.634081480693546,1.0
8.654233870967742,8.405972285346822,0.0
2.5856854838709675,7.003800369399775,1.0
5.514112903225806,9.189254528048275,-1.0
4.727822580645162,9.566390422682309,-1.0
0.5796370967741935,9.672762085271396,1.0
9.465725806451612,5.998104650375687,0.0
4.803427419354838,5.533937395441492,0.0
3.6592741935483875,5.562947848874879,0.0
3.2711693548387095,5.214822407674233,-1.0
2.3588709677419355,7.293904903733647,1.0
0.8971774193548385,7.999825937279402,1.0
7.958669354838708,6.7523764396437524,0.0
9.26915322580645,2.507180087224764,-1.0
7.958669354838708,2.8262950749920224,-1.0
3.3921370967741935,8.299600622757735,0.0
5.035282258064516,0.66985136977691,0.0
5.932459677419354,5.640309058030578,0.0
9.627016129032258,7.806422914390154,0.0
1.658266129032258,8.173888657879724,1.0
9.24899193548387,2.603881598669388,-1.0
9.002016129032258,0.4861184980321245,1.0
7.111895161290322,4.711974548162189,1.0
7.328629032258064,9.634081480693546,0.0
1.1139112903225805,9.634081480693546,1.0
0.8568548387096775,4.334838653528156,-1.0
6.743951612903226,4.905377571051437,1.0
4.465725806451612,8.908820144858867,-1.0
2.9032258064516125,4.499231222984016,-1.0
3.4526209677419355,2.507180087224764,-1.0
3.5937499999999996,8.444652889924672,0.0
4.188508064516128,3.416174294804229,0.0
4.657258064516128,1.7142276933788478,0.0
7.953629032258064,1.366102252178202,1.0
8.991935483870968,4.605602885573102,1.0
9.53125,1.6465366353676112,1.0
2.1875,6.568643567898968,1.0
1.023185483870968,0.7375424277881466,-1.0
4.133064516129032,6.936109311388538,0.0
1.784274193548387,9.605071027260157,1.0
8.140120967741934,2.2267457040353547,-1.0
3.5836693548387095,4.296158048950306,-1.0
6.376008064516128,1.8012590536790096,0.0
4.465725806451612,8.773438028836393,-1.0
5.569556451612904,4.663623792439877,1.0
9.163306451612902,1.7238978445233104,1.0
2.6512096774193545,7.999825937279402,1.0
6.90524193548387,3.445184748237616,0.0
2.6209677419354835,2.3717979712022905,-1.0
6.063508064516128,2.777944319269711,0.0
9.501008064516128,4.363849106961543,1.0
9.329637096774192,6.616994323621279,0.0
8.109879032258064,7.9418050304126275,0.0
8.084677419354838,0.3797468354430382,1.0
3.7197580645161286,8.899149993714405,0.0
2.5655241935483875,1.7142276933788478,0.0
8.63407258064516,8.715417121969619,0.0
6.144153225806452,4.39285956039493,1.0
3.8508064516129035,8.270590169324349,0.0
5.13608870967742,8.657396215102844,-1.0
9.818548387096774,1.9656516231348702,1.0
9.677419354838708,6.297879335854021,0.0
9.0625,7.95147518155709,0.0
3.4727822580645165,0.9599559041107817,-1.0
8.004032258064516,5.32119407026332,0.0
6.507056451612902,7.34225565945596,0.0
7.55040322580645,6.945779462533,0.0
8.32157258064516,6.114146464109235,0.0
0.8518145161290325,6.74270628849929,1.0
7.65625,6.268868882420634,0.0
4.390120967741936,7.119842183133324,0.0
8.568548387096774,6.036785254953537,0.0
4.632056451612904,4.044734119194284,1.0
1.532258064516129,8.463993192213596,1.0
6.381048387096774,1.2597305895891155,0.0
5.090725806451612,0.9019349972440072,0.0
7.615927419354838,5.572618000019341,0.0
5.428427419354838,3.5128758062488528,0.0
6.199596774193548,2.439489029213527,0.0
4.40524193548387,8.19322896016865,-1.0
9.69758064516129,7.0908317296999375,0.0
0.36290322580645173,9.682432236415858,1.0
8.966733870967742,8.68640666853623,0.0
9.233870967741934,0.5344692537544364,1.0
9.274193548387096,5.398555279419019,0.0
6.355846774193548,5.330864221407782,0.0
7.726814516129032,3.445184748237616,-1.0
2.006048387096774,4.79900590846235,-1.0
8.719758064516128,0.3410662308651886,1.0
3.4828629032258065,7.661370647223217,0.0
0.8215725806451615,9.634081480693546,1.0
4.727822580645162,8.754097726547467,-1.0
9.440524193548386,0.2250244171316398,1.0
9.117943548387096,3.0680488536035826,-1.0
7.132056451612902,2.9423368887255714,0.0
3.4374999999999996,8.725087273114081,0.0
8.422379032258064,9.04420226088134,0.0
1.502016129032258,1.5014843682006753,-1.0
8.941532258064516,5.32119407026332,0.0
5.221774193548386,7.400276566322733,0.0
4.702620967741936,2.5168502383692264,0.0
7.07157258064516,0.621500614054598,0.0
4.475806451612904,9.353647097504137,-1.0
7.797379032258064,1.192039531577879,1.0
8.573588709677418,4.035063968049822,1.0
4.007056451612904,8.928160447147791,-1.0
1.310483870967742,9.634081480693546,1.0
3.3669354838709675,7.332585508311496,0.0
7.762096774193548,4.7506551527400385,1.0
5.977822580645162,1.8205993559679343,0.0
2.0110887096774195,4.02539381690536,-1.0
0.443548387096774,9.663091934126932,1.0
0.8266129032258065,6.994130218255313,1.0
2.7772177419354835,0.4280975911653502,-1.0
6.648185483870968,6.056125557242461,0.0
1.6330645161290325,9.624411329549083,1.0
5.766129032258064,1.3370917987448148,0.0
1.058467741935484,8.03850654185725,1.0
1.6431451612903225,7.168192938855636,1.0
2.8729838709677415,3.1937608184815938,-1.0
9.193548387096774,9.218264981481664,0.0
9.71774193548387,4.59593273442864,1.0
0.7056451612903225,1.9753217742793323,-1.0
9.289314516129032,6.713695835065904,0.0
6.139112903225806,0.44743789345427487,0.0
7.736895161290322,1.6948873910899231,1.0
9.606854838709676,6.104476312964773,0.0
8.054435483870968,0.6795215209213721,1.0
7.817540322580644,0.7568827300770713,1.0
6.381048387096774,9.469688911237684,-1.0
3.3266129032258065,9.276285888348436,0.0
3.7852822580645165,7.061821276266549,0.0
5.574596774193548,6.781386893077141,0.0
9.56149193548387,3.445184748237616,-1.0
8.230846774193548,4.267147595516919,1.0
